maloaigiay,mssv,lydoxacnhan,dain,baosai,lydocapthe,lydosai,daky,dadongdau,daphat
1.0,13163C65XPvAibaEXe/tHzSgYcYugizTzswudkdg,1,0.0,0.0,0,0,0,0,0.0
1.0,7E5F0261XPvAibaEXe9x7FcJ6vxIP/wyKPNs2niT,1,0.0,0.0,0,0,0,0,0.0
1.0,ACF6497DXPvAibaEXe/wvgrdNVCyf4n0nWj/daN+,1,0.0,0.0,0,0,0,0,0.0
1.0,27DE8F0CXPvAibaEXe+4XPPXlKRz0OOesUWAG4OI,1,0.0,0.0,0,0,0,0,0.0
3.0,32947B1DXPvAibaEXe+1xn1m12iBvlw7QT1hKBoM,0,0.0,0.0,0,0,0,0,0.0
1.0,8B9FD2DBXPvAibaEXe92CdOgj+Qa/bUGTQ7V3EuT,1,0.0,0.0,0,0,0,0,0.0
1.0,383D2EABXPvAibaEXe9mu9ZmuYOdkmMGEa8Ll4MV,1,0.0,0.0,0,0,0,0,0.0
1.0,41989DABXPvAibaEXe9iepFIQz9mxXDZlwCXHR7I,1,0.0,0.0,0,0,0,0,0.0
1.0,A1D37B7BXPvAibaEXe/W1ZBpbjj8QYBYJns0v75f,1,0.0,0.0,0,0,0,0,0.0
1.0,820D4115XPvAibaEXe9ylQoUTvcEfwP2rEGTClQb,2,0.0,0.0,0,0,0,0,0.0
3.0,59E3EFA9XPvAibaEXe/8X6gsb95YiGZOzX+fP5Pi,0,0.0,0.0,0,0,0,0,0.0
1.0,34397348XPvAibaEXe/z9L7tMg5te4GQ524YhfUO,1,0.0,0.0,0,0,0,0,0.0
1.0,E3268059XPvAibaEXe93UbSm/ewAMiskBSgyd1pf,1,0.0,0.0,0,0,0,0,0.0
1.0,4784C672XPvAibaEXe9Tdz4CswjA16eg3cXIH7xa,1,0.0,0.0,0,0,0,0,0.0
3.0,918BCF59XPvAibaEXe+SbxsvF9MWxCWbotWDoaaJ,0,0.0,0.0,0,0,0,0,0.0
1.0,612D917CXPvAibaEXe8b36blNCVklegiVIu311zg,1,0.0,0.0,0,0,0,0,0.0
1.0,2EB7FA3DXPvAibaEXe+l4bzn3GsI7z7PuCp9IOTT,1,0.0,0.0,0,0,0,0,0.0
1.0,618ACD12XPvAibaEXe9kTkrXS1NJ3slIrvJy3jhV,1,0.0,0.0,0,0,0,0,0.0
1.0,84DF0B9CXPvAibaEXe8bHoSDwbr9Ut5j+T3UwLtg,1,0.0,0.0,0,0,0,0,0.0
1.0,648A4740XPvAibaEXe8JDP83oALuERC/Tuy0e3rp,1,0.0,0.0,0,0,0,0,0.0
1.0,A45E25CBXPvAibaEXe91UcttbrYag9XGEb6iYQdc,1,0.0,0.0,0,0,0,0,0.0
1.0,1A93917EXPvAibaEXe9cPs/fVpB+n0Ikv5cPOQua,1,0.0,0.0,0,0,0,0,0.0
1.0,3EBFEDFFXPvAibaEXe+pRrseqS9RoXak2ox1UWYZ,1,0.0,0.0,0,0,0,0,0.0
1.0,C7C6C8DEXPvAibaEXe+dErJK2QKC6dboQe4Tqbjx,1,0.0,0.0,0,0,0,0,0.0
3.0,50341685XPvAibaEXe8WxPcntbnysnVnuzmzymU8,0,0.0,0.0,0,0,0,0,0.0
1.0,3D94AABBXPvAibaEXe8XU1E8XgQL2L9f6WwoB2ic,1,0.0,0.0,0,0,0,0,0.0
3.0,0F89E6EDXPvAibaEXe/Ep1mHRpPbrO+lZuche+jJ,0,0.0,0.0,0,0,0,0,0.0
6.0,976F16B3XPvAibaEXe9wgACCA7SCWb3Cv0TWx4MA,0,0.0,0.0,0,0,0,0,0.0
1.0,DFF05B73XPvAibaEXe9t3AmSkf7FuZllpVb2cw7l,1,0.0,0.0,0,0,0,0,0.0
1.0,C52C1A24XPvAibaEXe9mpn5IvDinR4TnZjElQAah,1,0.0,0.0,0,0,0,0,0.0
1.0,CAD31649XPvAibaEXe9zVZKaStZ09AnLpdHb07X/,1,0.0,0.0,0,0,0,0,0.0
1.0,A5AB73E4XPvAibaEXe8YD29zP3MXD7YtT9PjzOVY,1,0.0,0.0,0,0,0,0,0.0
1.0,DE859E42XPvAibaEXe/GgxgRg2iezh/uiL68zver,1,0.0,0.0,0,0,0,0,0.0
1.0,E44D1E6CXPvAibaEXe/k62DFAfrQTsS8tHO2IoFl,10,0.0,0.0,0,0,0,0,0.0
1.0,7CC3207DXPvAibaEXe+1exR/9VxBI8Qf8+bvMzyj,1,0.0,0.0,0,0,0,0,0.0
1.0,77611815XPvAibaEXe8lzySxhHiT0dS9w57k39qB,1,0.0,0.0,0,0,0,0,0.0
1.0,5D89D12AXPvAibaEXe9oenRjqNmEX77/Bxata+1b,2,0.0,0.0,0,0,0,0,0.0
1.0,0E24D46BXPvAibaEXe+3IeSFe/CqDLQw1YBtMG+0,3,0.0,0.0,0,0,0,0,0.0
1.0,C92C47A6XPvAibaEXe/W1ZBpbjj8QfWobzuFG9C9,1,0.0,0.0,0,0,0,0,0.0
1.0,82A5D5FBXPvAibaEXe+p5WOBbWD0MyVL9NMgg+2U,1,0.0,0.0,0,0,0,0,0.0
1.0,8207B626XPvAibaEXe/57ZZLpsI5pf+0jA4NZ9Ay,1,0.0,0.0,0,0,0,0,0.0
1.0,312DE7FEXPvAibaEXe9/w7qCPr4fx7wnJbpMwzOR,1,0.0,0.0,0,0,0,0,0.0
3.0,312DE7FEXPvAibaEXe9/w7qCPr4fx7wnJbpMwzOR,0,0.0,0.0,0,0,0,0,0.0
1.0,911B7CCDXPvAibaEXe9Fy2hCq9OiA30aWZ5dDKZp,1,0.0,0.0,0,0,0,0,0.0
1.0,7407D08DXPvAibaEXe+NqszRBbPDt+s094RsYnJL,1,0.0,0.0,0,0,0,0,0.0
3.0,7407D08DXPvAibaEXe+NqszRBbPDt+s094RsYnJL,0,0.0,0.0,0,0,0,0,0.0
1.0,97C8C0FFXPvAibaEXe9tVd6vhP62h6ZH9lGhIrgu,1,0.0,0.0,0,0,0,0,0.0
1.0,293AAC7CXPvAibaEXe/J0r+JN9xEWZhWsiAzZb3a,1,0.0,0.0,0,0,0,0,0.0
1.0,1765B137XPvAibaEXe/mDljlbns7jV1LMXD7TMdY,1,0.0,0.0,0,0,0,0,0.0
1.0,65F484B6XPvAibaEXe/3wuT/psvviciTyE0+Jfq5,1,0.0,0.0,0,0,0,0,0.0
3.0,953A77B9XPvAibaEXe/0VyaRB0LQpHtyejN9MHOh,0,0.0,0.0,0,0,0,0,0.0
1.0,1D2EBBF6XPvAibaEXe8Dld2HmzmH+pW99LMi9Yne,1,0.0,0.0,0,0,0,0,0.0
1.0,202D3FBDXPvAibaEXe85v8rw3dwROnf8+zXA+6Kc,1,0.0,0.0,0,0,0,0,0.0
1.0,EA5B909FXPvAibaEXe+7P4TS0/ikVWIgtv30JvpE,1,0.0,0.0,0,0,0,0,0.0
1.0,A4348F98XPvAibaEXe87cFnqlCoR2cyss3UugRuh,1,0.0,0.0,0,0,0,0,0.0
1.0,CA40E650XPvAibaEXe+gzQv7yQRYbvIRxiHCUyct,1,0.0,0.0,0,0,0,0,0.0
1.0,A99A6994XPvAibaEXe+SbxsvF9MWxHMtKqj0oiJ7,1,0.0,0.0,0,0,0,0,0.0
1.0,EC8A21ECXPvAibaEXe8bHoSDwbr9UmqihlFYfs8t,1,0.0,0.0,0,0,0,0,0.0
1.0,5DE7205DXPvAibaEXe+NqszRBbPDt+fGwJyhS5HN,1,0.0,0.0,0,0,0,0,0.0
3.0,53181549XPvAibaEXe8JhJ4J3nSSl4rhWK7agy5e,0,0.0,0.0,0,0,0,0,0.0
1.0,28738743XPvAibaEXe+LaXEhdAaoNNFAwEYqhEoa,1,0.0,0.0,0,0,0,0,0.0
1.0,FC4313DBXPvAibaEXe9Fy2hCq9OiA4Vxa7j+wTBT,1,0.0,0.0,0,0,0,0,0.0
1.0,ECF9A717XPvAibaEXe8IGiiWauHvTANl1CAS/FgB,1,0.0,0.0,0,0,0,0,0.0
1.0,ED534624XPvAibaEXe+NnQrnI1K9JPjvFY/Pc6z4,1,0.0,0.0,0,0,0,0,0.0
1.0,F96E9B2DXPvAibaEXe+oshwCJ2TOL7JUu9F576u8,1,0.0,0.0,0,0,0,0,0.0
1.0,4DF7A0C4XPvAibaEXe+b/3AZFelvL+pJZdPQzq0i,1,0.0,0.0,0,0,0,0,0.0
1.0,8102A180XPvAibaEXe9ASX2YKqk5AdNqCDkyFwYx,1,0.0,0.0,0,0,0,0,0.0
1.0,CFF9BC4DXPvAibaEXe85qP6RA1Xpqn7fDxRekifE,1,0.0,0.0,0,0,0,0,0.0
1.0,CEE70FFFXPvAibaEXe/S4a8qPv8Nb+hR48MoOd17,1,0.0,0.0,0,0,0,0,0.0
1.0,87F065A6XPvAibaEXe+kaKwPBw23Vo+HCx0JbRD/,1,0.0,0.0,0,0,0,0,0.0
3.0,F29A1BC9XPvAibaEXe9FHRfjQvHQkdIE2idPuU5w,0,0.0,0.0,0,0,0,0,0.0
1.0,F49F584EXPvAibaEXe8zN2KKhdLFuvVrrDZmjUkj,1,0.0,0.0,0,0,0,0,0.0
1.0,D78F3F57XPvAibaEXe9yiXPLSHgqUXG1Z+Jl+zMh,1,0.0,0.0,0,0,0,0,0.0
1.0,0E3515C3XPvAibaEXe8G+DN2/i3pr96Op/wQBqaD,1,0.0,0.0,0,0,0,0,0.0
1.0,A5B4C3DCXPvAibaEXe8oET1/EVZ+WmvQzSsRDqet,1,0.0,0.0,0,0,0,0,0.0
1.0,E53AD591XPvAibaEXe/rtk4wDmxi99cYw1fNCK8+,1,0.0,0.0,0,0,0,0,0.0
3.0,8260AC4EXPvAibaEXe+wnAHzeNC8YqRE0uIl+mi1,0,0.0,0.0,0,0,0,0,0.0
1.0,D71709ADXPvAibaEXe9NdAclo3+sV7/dStJ9kNR5,1,0.0,0.0,0,0,0,0,0.0
1.0,9643C165XPvAibaEXe/0W4kDBen431/6V6M74k/g,1,0.0,0.0,0,0,0,0,0.0
1.0,CE1E7F31XPvAibaEXe80CrbkBDr5tZSRglB+drpj,1,0.0,0.0,0,0,0,0,0.0
3.0,C38ADA96XPvAibaEXe+9tOqtJ+TlMmhuHNTB5COK,0,0.0,0.0,0,0,0,0,0.0
1.0,0356BA29XPvAibaEXe/i44g6992J04DlKo1DQNSP,1,0.0,0.0,0,0,0,0,0.0
1.0,3BC1E78EXPvAibaEXe9zkQY6ucuvgG+vVB9Kue9g,1,0.0,0.0,0,0,0,0,0.0
3.0,BC761D56XPvAibaEXe+SIoKUNff6nEhxQco9wa0d,0,0.0,0.0,0,0,0,0,0.0
1.0,4163FD3DXPvAibaEXe8ONI/il9MI2xAEd5GM1OhA,1,0.0,0.0,0,0,0,0,0.0
1.0,7AF2040EXPvAibaEXe+PAOVcd+LnOR5aeXvgUbVq,1,0.0,0.0,0,0,0,0,0.0
1.0,CA826B07XPvAibaEXe+72vl6t/d8GfWZgU0yCPaN,1,0.0,0.0,0,0,0,0,0.0
1.0,00CFFDDFXPvAibaEXe9PaZSVcf3BgqtWEBh0HDBi,1,0.0,0.0,0,0,0,0,0.0
1.0,2625E16EXPvAibaEXe8YD29zP3MXD3gDEwa8nuHp,1,0.0,0.0,0,0,0,0,0.0
1.0,D6FB2161XPvAibaEXe8NoNh54Mn6M9V+6Pt1xCYu,1,0.0,0.0,0,0,0,0,0.0
1.0,442001BEXPvAibaEXe8IGiiWauHvTPZ2N6kJSQj7,1,0.0,0.0,0,0,0,0,0.0
1.0,0F585819XPvAibaEXe8EWfnZTwjAD2jHtdn6WnXE,1,0.0,0.0,0,0,0,0,0.0
3.0,6830FBDFXPvAibaEXe++B0JyCbXA1H7UKeNd7aVi,0,0.0,0.0,0,0,0,0,0.0
1.0,CB7E27DCXPvAibaEXe/A+LHGtXv8vy+900/G7xXc,1,0.0,0.0,0,0,0,0,0.0
1.0,CD923C7CXPvAibaEXe+9v37KcInSIf524hC4r2fS,1,0.0,0.0,0,0,0,0,0.0
1.0,8CF6DCFCXPvAibaEXe+SrLE9JUD3pE/bATPqgzDb,1,0.0,0.0,0,0,0,0,0.0
1.0,B680AF1DXPvAibaEXe+NyYotv4FWdQkSciQUoc7k,1,0.0,0.0,0,0,0,0,0.0
3.0,2B76A9CEXPvAibaEXe/k5cHhyiupXKT8MC4ImRT8,0,0.0,0.0,0,0,0,0,0.0
1.0,2273F154XPvAibaEXe/odi52as1TQ6qXsflcjall,1,0.0,0.0,0,0,0,0,0.0
1.0,BA29631CXPvAibaEXe9TsFVy3uGUgZLmD4h92FW/,1,0.0,0.0,0,0,0,0,0.0
3.0,BA29631CXPvAibaEXe9TsFVy3uGUgZLmD4h92FW/,0,0.0,0.0,0,0,0,0,0.0
1.0,6DD33907XPvAibaEXe/JhqMYLzzrR/SD+X56lNlB,1,0.0,0.0,0,0,0,0,0.0
1.0,A260B855XPvAibaEXe8OnqoI053Gr5YCxnGAD5So,1,0.0,0.0,0,0,0,0,0.0
1.0,3E33B6D5XPvAibaEXe8blaTjeDit3z8TPYUYO8t7,1,0.0,0.0,0,0,0,0,0.0
1.0,6BD2C3A2XPvAibaEXe+tKwu+Ol4th6LhYFpOaSaJ,1,0.0,0.0,0,0,0,0,0.0
3.0,7843249EXPvAibaEXe81fV8vPRwD6GjOyqUKsOyG,0,0.0,0.0,0,0,0,0,0.0
1.0,B7A6C92AXPvAibaEXe9yiXPLSHgqUUyWjNudV5IA,1,0.0,0.0,0,0,0,0,0.0
1.0,BD5FFF1CXPvAibaEXe/GYDluKvKBtfK6oXjueUOk,1,0.0,0.0,0,0,0,0,0.0
1.0,49318D12XPvAibaEXe8blaTjeDit3xlAQOJghcps,1,0.0,0.0,0,0,0,0,0.0
1.0,EEA051F3XPvAibaEXe+GapkXz3RH2Mmu541Rp665,1,0.0,0.0,0,0,0,0,0.0
1.0,67E2F52DXPvAibaEXe8WxPcntbnystyMNB/0jTs9,1,0.0,0.0,0,0,0,0,0.0
1.0,CA5A0709XPvAibaEXe8nuCevWXzMuzw6QE/6MyA3,1,0.0,0.0,0,0,0,0,0.0
3.0,60F6247EXPvAibaEXe8CWH5HVeMbzm+YmkJ3JvlT,0,0.0,0.0,0,0,0,0,0.0
1.0,F9C7DB2AXPvAibaEXe9Zp44TyFcBSCnbRA+2WJgV,1,0.0,0.0,0,0,0,0,0.0
1.0,FDD36150XPvAibaEXe/7VNok06ub0Iv7mj4brU6G,1,0.0,0.0,0,0,0,0,0.0
3.0,2E3B8659XPvAibaEXe80F7xvyMuvyCs27Ug7hIi4,0,0.0,0.0,0,0,0,0,0.0
1.0,8DD0A948XPvAibaEXe/UqphXuwxfvDAmKckeqaK4,1,0.0,0.0,0,0,0,0,0.0
3.0,B3E4CF3BXPvAibaEXe9UjnPPEYi4UcTDPFKAsEFM,0,0.0,0.0,0,0,0,0,0.0
3.0,7BB10987XPvAibaEXe+NqszRBbPDt+dLyyaYOyag,0,0.0,0.0,0,0,0,0,0.0
3.0,566515F6XPvAibaEXe+dErJK2QKC6eskvtpNXMwg,0,0.0,0.0,0,0,0,0,0.0
1.0,FEA6DCEEXPvAibaEXe8YD29zP3MXD+T794TeH8FF,1,0.0,0.0,0,0,0,0,0.0
1.0,F98B5B14XPvAibaEXe9+3TdUbRXdLeKIcSwrVH9U,1,0.0,0.0,0,0,0,0,0.0
1.0,98C21F60XPvAibaEXe/ZkCDd4JXTLl9dF9jtPkSR,1,0.0,0.0,0,0,0,0,0.0
1.0,3009A25BXPvAibaEXe+Cg1ybKXIqQXXhprB6g9Ug,1,0.0,0.0,0,0,0,0,0.0
1.0,51F36E60XPvAibaEXe8eBN4YWA8YU6VItTEUAOo1,1,0.0,0.0,0,0,0,0,0.0
1.0,045380DDXPvAibaEXe+ItThaeWSaTjqzWjK/+ZK7,1,0.0,0.0,0,0,0,0,0.0
1.0,4AAA8829XPvAibaEXe+1n9LzrMgTl9SWFIPenI35,1,0.0,0.0,0,0,0,0,0.0
1.0,FB534ECAXPvAibaEXe+1RDiCvTMY2QUaH9lUZ24V,1,0.0,0.0,0,0,0,0,0.0
1.0,E56D9307XPvAibaEXe/bcCn8ANC28I/WY0migR79,1,0.0,0.0,0,0,0,0,0.0
1.0,40963A03XPvAibaEXe85v8rw3dwROvpDjjAR6s3C,1,0.0,0.0,0,0,0,0,0.0
1.0,AD31B71AXPvAibaEXe/lq24VwKc+LCMUJ8xNhTei,1,0.0,0.0,0,0,0,0,0.0
1.0,87F31736XPvAibaEXe+gzQv7yQRYbrDWZuL5USyT,1,0.0,0.0,0,0,0,0,0.0
1.0,24500250XPvAibaEXe+dVXFbWVwKlZWoN4Lv4G5x,1,0.0,0.0,0,0,0,0,0.0
1.0,D0721D89XPvAibaEXe+nNcqpVbk9mZYTX40WPrmz,1,0.0,0.0,0,0,0,0,0.0
1.0,0572F12EXPvAibaEXe80CrbkBDr5tWwm+CyP6i8i,1,0.0,0.0,0,0,0,0,0.0
1.0,DA3C5679XPvAibaEXe/Yg42D1b4hlMzPcCKZAorp,1,0.0,0.0,0,0,0,0,0.0
1.0,77975167XPvAibaEXe/pS44gx8Fm9v9+sdp2PraC,1,0.0,0.0,0,0,0,0,0.0
1.0,7E43EE56XPvAibaEXe9zVZKaStZ09At3tK6+Anzb,1,0.0,0.0,0,0,0,0,0.0
1.0,8D83C8EBXPvAibaEXe/CLThnKnYPftp7DDS1wHtc,1,0.0,0.0,0,0,0,0,0.0
1.0,C7AB8185XPvAibaEXe9ZBnO1fewQMaT6a2txupZs,1,0.0,0.0,0,0,0,0,0.0
1.0,CEECF918XPvAibaEXe9rbQR8nwnz2B/yhJlAycre,1,0.0,0.0,0,0,0,0,0.0
1.0,88AA1631XPvAibaEXe8G+DN2/i3pr7pHRRX6Ocid,1,0.0,0.0,0,0,0,0,0.0
1.0,CFD92B12XPvAibaEXe8NrxrmA741rwjdaY15+2D+,1,0.0,0.0,0,0,0,0,0.0
1.0,E67657EFXPvAibaEXe99QzhWW+eTfPK/FNWMuYgR,1,0.0,0.0,0,0,0,0,0.0
3.0,51CC5B86XPvAibaEXe81fV8vPRwD6Nh7dkHUgk1j,0,0.0,0.0,0,0,0,0,0.0
3.0,327F789DXPvAibaEXe8JDP83oALuEXKVaLTrN4jr,0,0.0,0.0,0,0,0,0,0.0
1.0,15A46F5AXPvAibaEXe//Z7+CGDQLoGJZlAbDnoO3,1,0.0,0.0,0,0,0,0,0.0
1.0,E2FF3F25XPvAibaEXe8+b4756rik/nUx75UVX7mY,1,0.0,0.0,0,0,0,0,0.0
3.0,B6915BCCXPvAibaEXe+cpn4CEMdOCrX4IuJR32JS,0,0.0,0.0,0,0,0,0,0.0
1.0,C1886430XPvAibaEXe+63TJw283N+49eZlwsqP2y,1,0.0,0.0,0,0,0,0,0.0
1.0,ECE76E0DXPvAibaEXe9YYF5FMCfolAEgvqGQYBtN,1,0.0,0.0,0,0,0,0,0.0
1.0,19BBE919XPvAibaEXe9/w7qCPr4fx730Ys7C6Pnx,1,0.0,0.0,0,0,0,0,0.0
1.0,8DFC58A2XPvAibaEXe/tRbq0ZEBEr3iF2syR+mKu,10,0.0,0.0,0,0,0,0,0.0
1.0,8DFC58A2XPvAibaEXe/tRbq0ZEBEr3iF2syR+mKu,10,0.0,0.0,0,0,0,0,0.0
1.0,8DFC58A2XPvAibaEXe/tRbq0ZEBEr3iF2syR+mKu,10,0.0,0.0,0,0,0,0,0.0
1.0,C9F9EA2FXPvAibaEXe8d5+4VMyfVsLsiQpML1DUM,1,0.0,0.0,0,0,0,0,0.0
1.0,48B2DE54XPvAibaEXe/IJyK0OmpUJylukiz9M+Up,1,0.0,0.0,0,0,0,0,0.0
1.0,DF9F19C7XPvAibaEXe/7VNok06ub0JvLoH9dyvXN,10,0.0,0.0,0,0,0,0,0.0
1.0,E969972FXPvAibaEXe/QPFjJxKB5fofHe1UuyKfI,1,0.0,0.0,0,0,0,0,0.0
1.0,8D9A9BADXPvAibaEXe/RnFf25EKRr0mA+ok7dOWs,1,0.0,0.0,0,0,0,0,0.0
1.0,99DFF379XPvAibaEXe9WgQQLl7rkk3xiov9KwR/h,1,0.0,0.0,0,0,0,0,0.0
1.0,EEF98153XPvAibaEXe/3Z2K7mhA0JabR08Zadfx6,1,0.0,0.0,0,0,0,0,0.0
1.0,513CB68EXPvAibaEXe9BgVwdGgzpaS0cp9yc6F5r,1,0.0,0.0,0,0,0,0,0.0
1.0,85C8607CXPvAibaEXe8YaJ+XvjGNa1BuewnFqcxs,1,0.0,0.0,0,0,0,0,0.0
1.0,48AE790BXPvAibaEXe9qltw0mIqvIWbCw25IVJHe,1,0.0,0.0,0,0,0,0,0.0
1.0,BBEA494AXPvAibaEXe9V50Ts4UAUsJBBV3kPQK8e,1,0.0,0.0,0,0,0,0,0.0
3.0,BBEA494AXPvAibaEXe9V50Ts4UAUsJBBV3kPQK8e,0,0.0,0.0,0,0,0,0,0.0
1.0,4A969EBEXPvAibaEXe828ep1J4avvH0f0QGp8tSH,1,0.0,0.0,0,0,0,0,0.0
1.0,775A7663XPvAibaEXe/Ojw5gA+9jXogmutvfW/hV,1,0.0,0.0,0,0,0,0,0.0
3.0,28FFB16BXPvAibaEXe/HUuIVo8uCR6f4HDAjMdvh,0,0.0,0.0,0,0,0,0,0.0
1.0,D6527C3BXPvAibaEXe9eYPx3anXXhH8it6AZlLzp,1,0.0,0.0,0,0,0,0,0.0
1.0,71FA96A3XPvAibaEXe+M/BSgLkQKV9PQj6mGkFh2,1,0.0,0.0,0,0,0,0,0.0
1.0,397401A6XPvAibaEXe/W1ZBpbjj8QZEVBWI8DHBt,1,0.0,0.0,0,0,0,0,0.0
5.0,D4132662XPvAibaEXe8IXn+MV9wqkhnz3lQtZR08,0,0.0,0.0,0,0,0,0,0.0
3.0,3D247FD3XPvAibaEXe+PYhTHWVfmAtXV/shQ0G40,0,0.0,0.0,0,0,0,0,0.0
1.0,991EE341XPvAibaEXe+XOEV1VJ5O20S2Y+57oLXq,1,0.0,0.0,0,0,0,0,0.0
1.0,18B8DFDBXPvAibaEXe+cD2dfYrNOt9Cr949lFN5c,1,0.0,0.0,0,0,0,0,0.0
1.0,FE6A40FDXPvAibaEXe+x/3KKGWxYH7Njftr2o+Ld,1,0.0,0.0,0,0,0,0,0.0
1.0,8DA9638CXPvAibaEXe+sQSfsqovN90PxsvXBNfvp,1,0.0,0.0,0,0,0,0,0.0
1.0,2BD1B799XPvAibaEXe/0W4kDBen43widMaJcURvA,1,0.0,0.0,0,0,0,0,0.0
1.0,1382F827XPvAibaEXe/c+AA7R58MUzM2Cg/fmw84,1,0.0,0.0,0,0,0,0,0.0
3.0,332AAC1EXPvAibaEXe8CYkXkPteanGxNL2TD5Jzy,0,0.0,0.0,0,0,0,0,0.0
1.0,98B6E1EFXPvAibaEXe+43HJfrfERJFNdePM6r1ro,1,0.0,0.0,0,0,0,0,0.0
3.0,ACD24623XPvAibaEXe+4OTPvnL5gP9Wlozq9UJSj,0,0.0,0.0,0,0,0,0,0.0
1.0,5E25B4D2XPvAibaEXe/HUuIVo8uCR4Acls4e/3zp,1,0.0,0.0,0,0,0,0,0.0
3.0,203BE795XPvAibaEXe/fptT4PBq8NBfqHwIe6xCf,0,0.0,0.0,0,0,0,0,0.0
1.0,CBBBFABBXPvAibaEXe8at9gGXzJnL8bRZxskX4x7,1,0.0,0.0,0,0,0,0,0.0
1.0,F64E5752XPvAibaEXe+A3Tjfwxpros2BoCpvvfsI,1,0.0,0.0,0,0,0,0,0.0
1.0,9E4BAD66XPvAibaEXe9Vh8FJ4R+4oRzlAJQCZHF9,1,0.0,0.0,0,0,0,0,0.0
1.0,91DED076XPvAibaEXe/wvgrdNVCyf5uuwil8NN3j,10,0.0,0.0,0,0,0,0,0.0
1.0,F2D1EA42XPvAibaEXe/QWjvABg0+vSYSwpxYK7MB,1,0.0,0.0,0,0,0,0,0.0
1.0,ECE912B4XPvAibaEXe/Yg42D1b4hlIdlAX3kjGQA,1,0.0,0.0,0,0,0,0,0.0
1.0,C3184A42XPvAibaEXe8zDsaHJ0+9rVTTu+ugxNcW,1,0.0,0.0,0,0,0,0,0.0
1.0,95BACEDBXPvAibaEXe/LIv6QeHs+ZT+kM+rP9YrY,1,0.0,0.0,0,0,0,0,0.0
1.0,01C3E360XPvAibaEXe8aLAPPdCF+aQPfV91kc+Cb,1,0.0,0.0,0,0,0,0,0.0
1.0,876B4468XPvAibaEXe+LbSgCtk53mes10O54H0bY,1,0.0,0.0,0,0,0,0,0.0
1.0,7E1C7713XPvAibaEXe90TjJq9LqiZnDBhKzMxQ18,1,0.0,0.0,0,0,0,0,0.0
1.0,73756337XPvAibaEXe8c9xa8228bbUktjGgJ9rGN,1,0.0,0.0,0,0,0,0,0.0
1.0,9C31DE00XPvAibaEXe86jqvsmOoL9hEq1ka1r7+d,1,0.0,0.0,0,0,0,0,0.0
1.0,7A1F2FCBXPvAibaEXe+XOEV1VJ5O21IUFe2koBmI,1,0.0,0.0,0,0,0,0,0.0
1.0,A6B45AE3XPvAibaEXe/acEOI5E1maq73F+W4fq46,1,0.0,0.0,0,0,0,0,0.0
1.0,99F828F0XPvAibaEXe+fBpTg8OXoun7X9qxaZjFs,1,0.0,0.0,0,0,0,0,0.0
1.0,B3207B62XPvAibaEXe/A9ztpERERkFxxfDBdhtmE,1,0.0,0.0,0,0,0,0,0.0
1.0,ABADFDC2XPvAibaEXe+KaiYHkmXYCUles4FOUDbU,1,0.0,0.0,0,0,0,0,0.0
1.0,696BBB7CXPvAibaEXe827gUJFt6sri9wU/vTtagU,1,0.0,0.0,0,0,0,0,0.0
1.0,B6915BCCXPvAibaEXe+cpn4CEMdOCrX4IuJR32JS,1,0.0,0.0,0,0,0,0,0.0
1.0,8E67D2C5XPvAibaEXe/QqI5At3DBgul5/XfuN0ol,1,0.0,0.0,0,0,0,0,0.0
1.0,2F0B4D9BXPvAibaEXe/W1ZBpbjj8QQpgF1pePiq0,1,0.0,0.0,0,0,0,0,0.0
1.0,D41D7CC5XPvAibaEXe/EaMzFFtVZpMBXA+5p7K5r,1,0.0,0.0,0,0,0,0,0.0
1.0,EEB70E6EXPvAibaEXe9QSg4kScpiF91FkmqzIGab,1,0.0,0.0,0,0,0,0,0.0
1.0,AA9630FDXPvAibaEXe8YD29zP3MXD4ZI2H/iUghw,1,0.0,0.0,0,0,0,0,0.0
3.0,AA9630FDXPvAibaEXe8YD29zP3MXD4ZI2H/iUghw,0,0.0,0.0,0,0,0,0,0.0
1.0,3B15D931XPvAibaEXe+l62icawnoYtoIf7GJf8wk,1,0.0,0.0,0,0,0,0,0.0
1.0,2F608A18XPvAibaEXe+qA4yV5f0Y/s0NPyPpgXVa,1,0.0,0.0,0,0,0,0,0.0
1.0,4D410C34XPvAibaEXe/Y5MNhmO/7o82QL5PF3tBn,1,0.0,0.0,0,0,0,0,0.0
1.0,24AB6739XPvAibaEXe+jQfayvnobXjPws75MqC/0,1,0.0,0.0,0,0,0,0,0.0
1.0,9AB5288CXPvAibaEXe8ptkRJyotmHyOE/oRGlE3h,1,0.0,0.0,0,0,0,0,0.0
1.0,E60BCA2EXPvAibaEXe9FR5ZajZxlow5Dphp2uGOC,1,0.0,0.0,0,0,0,0,0.0
1.0,2FB225E9XPvAibaEXe9TpEyDfKIVddZlwf0BRIcL,1,0.0,0.0,0,0,0,0,0.0
1.0,5A8918E6XPvAibaEXe/RTfMBxsNERTjKwiVAY+nw,1,0.0,0.0,0,0,0,0,0.0
1.0,93F7E523XPvAibaEXe+E+n9mGyneJ+aGlbvGGQIn,10,0.0,0.0,0,9,0,0,0.0
1.0,23B50A83XPvAibaEXe+XOEV1VJ5O2yoxPaIZ4RpD,1,0.0,0.0,0,0,0,0,0.0
