mssv,diem_tt,OTHER,THPT,ĐGNL,chuyennganh2_7340122_CLC,chuyennganh2_7340122_CQ,chuyennganh2_7480101_CLC,chuyennganh2_7480101_CQ,chuyennganh2_7480101_CTTN,chuyennganh2_7480102_CLC,chuyennganh2_7480102_CQ,chuyennganh2_7480103_CLC,chuyennganh2_7480103_CQ,chuyennganh2_7480104_CLC,chuyennganh2_7480104_CQ,chuyennganh2_7480104_CTTT,chuyennganh2_7480106_CLC,chuyennganh2_7480106_CQ,chuyennganh2_7480109_CQ,chuyennganh2_7480201_CLC,chuyennganh2_7480201_CQ,chuyennganh2_7480202_CLC,chuyennganh2_7480202_CQ,chuyennganh2_7480202_CTTN,hedt_CLC,hedt_CNTN,hedt_CQUI,hedt_CTTT,hedt_KSTN,khoa_CNPM,khoa_HTTT,khoa_KHMT,khoa_KTMT,khoa_KTTT,khoa_MMT&TT,noisinh_0,noisinh_1,noisinh_2,noisinh_3,noisinh_4,noisinh_5,noisinh_6
C37BE7F0XPvAibaEXe/Fv9q7dZquWZhhd9EzvdVc,0.7166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1D2FDD1AXPvAibaEXe/Fv9q7dZquWaGfko4R0oz7,0.6416666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
C3B5C75CXPvAibaEXe9/B4OZKkOpV4c1pHKDiTAR,0.6533333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
FAAF9B78XPvAibaEXe9/B4OZKkOpV5W3TQV3cIwu,0.7116666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8AA6FDA7XPvAibaEXe9/B4OZKkOpV8h+ZXoxrlhv,0.7133333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
A727B632XPvAibaEXe9/B4OZKkOpV6lmnmDdRZbI,0.7799999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
51C2563FXPvAibaEXe9/B4OZKkOpV6WP9ifat5Y1,0.715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
B2478956XPvAibaEXe9/B4OZKkOpVykJ8IcPNGdk,0.855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
E5CA44D3XPvAibaEXe+rucNIMwNDA08/gkporAOm,0.6283333333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8F12E3BDXPvAibaEXe+rucNIMwNDAwjU/EvRIqLG,0.755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
70F6B85BXPvAibaEXe+rucNIMwNDA033ZJk6GRlx,0.7666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
FA36E2DAXPvAibaEXe+rucNIMwNDA0UQKI6a5Pyf,0.5716666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7EB8204AXPvAibaEXe+rucNIMwNDA62VtVwvk/ZN,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
08CBD18EXPvAibaEXe+rucNIMwNDA5sDARWnhseX,0.6933333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5779C75BXPvAibaEXe+rucNIMwNDA+TFxVpjQysF,0.7533333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
87BB7E2FXPvAibaEXe+rucNIMwNDA6ymJDPle8kB,0.6883333333333332,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38E6B7C8XPvAibaEXe+rucNIMwNDA5T46kOrp2Dp,0.7466666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DB78B6D3XPvAibaEXe+rucNIMwNDA0/q8h4PWKzM,0.7733333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AA0D4C7AXPvAibaEXe/EKiY6F5FD8MzoUuRQ2m2D,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
AE0BA578XPvAibaEXe/EKiY6F5FD8MeGxvYHJDvH,0.7483333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
F86ACAE6XPvAibaEXe/EKiY6F5FD8JxDej0QxTGm,0.7533333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
B6CBEA81XPvAibaEXe/EKiY6F5FD8HwF/BlB0//L,0.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7EE1CD5FXPvAibaEXe/EKiY6F5FD8IAVxFaXKRNs,0.755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7952399AXPvAibaEXe/EKiY6F5FD8I7YYXs6cBFI,0.7233333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
744A0E82XPvAibaEXe/EKiY6F5FD8GnPx1u67cCh,0.6916666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5F2D5E9DXPvAibaEXe/EKiY6F5FD8MON4n4XNALh,0.6683333333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
201B8299XPvAibaEXe/EKiY6F5FD8Pxf/s/UZFHY,0.795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
FA3B3223XPvAibaEXe/glop/3mrWAOZRKBX4avQd,0.5850000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
366832FCXPvAibaEXe/glop/3mrWAOvO4Wa5Wjw2,0.765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
BB5A8984XPvAibaEXe/glop/3mrWAOevzdJ1vixJ,0.6066666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
F987E360XPvAibaEXe/glop/3mrWAHut2Jz7NShT,0.765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3FC0F6DEXPvAibaEXe/glop/3mrWAIYMnWizZXym,0.6166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
60A40926XPvAibaEXe/glop/3mrWADDYUPo7D0gd,0.6983333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
F614EEC6XPvAibaEXe/glop/3mrWAN1PtxRVo389,0.6883333333333332,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6DCC7821XPvAibaEXe/glop/3mrWAGQA6ulFOVDY,0.7266666666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9B8D8B1CXPvAibaEXe/Yd5khqDzvKHlbXiAqZNw0,0.6716666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0A200A20XPvAibaEXe/Yd5khqDzvKFqSmuEwx/ba,0.685,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
401A9DC9XPvAibaEXe/Yd5khqDzvKDRkA+4NI5nP,0.7466666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5D729528XPvAibaEXe/Yd5khqDzvKEs2lChz+U28,0.7083333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
D02303DDXPvAibaEXe/Yd5khqDzvKPEFMYkSry0O,0.625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
893A5314XPvAibaEXe/Yd5khqDzvKBPe+nw2Oklv,0.635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35380AD9XPvAibaEXe/Yd5khqDzvKNU3oDA6TGK4,0.7033333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
64FA65E5XPvAibaEXe/Yd5khqDzvKEg5iy520knW,0.7516666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22B87CCCXPvAibaEXe/Yd5khqDzvKHrBpaI9d9WZ,0.6333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
E465D714XPvAibaEXe8ONI/il9MI220AosB3AWlB,0.7433333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
432F6886XPvAibaEXe8ONI/il9MI28smK2oMVsI2,0.7333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5BA8BFA8XPvAibaEXe8ONI/il9MI2xqOoJpxvEAp,0.7333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4DE562D9XPvAibaEXe8ONI/il9MI28gT/VNqMliQ,0.645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4163FD3DXPvAibaEXe8ONI/il9MI2xAEd5GM1OhA,0.6766666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25EBFE37XPvAibaEXe8ONI/il9MI28Xp5nZzc8+i,0.6766666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
404ED39AXPvAibaEXe8ONI/il9MI2wwysGWOoiBV,0.6950000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5093AC46XPvAibaEXe8ONI/il9MI2xuf/F5aqmF/,0.6466666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3EAFF3B9XPvAibaEXe80vzpG0swknz4UUas7owZ0,0.8383333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
D937E587XPvAibaEXe80vzpG0swkn7/HxEtwg03n,0.6616666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
EB214DE3XPvAibaEXe80vzpG0swknxt28/oQU9HW,0.685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
608CDCCCXPvAibaEXe80vzpG0swkn8elD4Y2spbQ,0.645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
D27C3116XPvAibaEXe80vzpG0swknxZV0ir7Atz1,0.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7EF41158XPvAibaEXe80vzpG0swkn6gOnSwk37bW,0.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
DB7ABBF5XPvAibaEXe9MpQ5WhbYsPucTy/18dtji,0.67,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
C7EAC2B2XPvAibaEXe9MpQ5WhbYsPnoPZzOye9FA,0.675,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
E40244A0XPvAibaEXe9MpQ5WhbYsPsgPRpkqw3tn,0.7733333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
58ACE214XPvAibaEXe9MpQ5WhbYsPm5L80+n3thm,0.6283333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
60F73830XPvAibaEXe9MpQ5WhbYsPphtEWPQm+Cy,0.7683333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
F66D3EF4XPvAibaEXe9MpQ5WhbYsPjPh7j72vaha,0.7583333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
21B7B69EXPvAibaEXe9MpQ5WhbYsPvSriGKnXQev,0.7566666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7C165D6EXPvAibaEXe9MpQ5WhbYsPiQb5oeCjF+y,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26D13F40XPvAibaEXe9MpQ5WhbYsPjjnjvfeoMJ6,0.69,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BA37C300XPvAibaEXe9MpQ5WhbYsPvVF3rJD/wZm,0.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
65BD4322XPvAibaEXe8t4cDFHKW3Sbn6Danep91m,0.6216666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
D2256A84XPvAibaEXe8t4cDFHKW3SRCwbEQSnhoc,0.7416666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CAF9C110XPvAibaEXe8t4cDFHKW3SZrcOzqm7rb0,0.7183333333333334,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
00ED4740XPvAibaEXe8t4cDFHKW3STPGGpmHJW7E,0.6466666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2E1DB3C4XPvAibaEXe8t4cDFHKW3SQNQC3LnChLJ,0.725,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CEAA42BFXPvAibaEXe8t4cDFHKW3SXhzbYzOaJ0b,0.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
B2BC3DD0XPvAibaEXe8t4cDFHKW3SQAE4sO8u5x4,0.6633333333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1837B3A1XPvAibaEXe8t4cDFHKW3SWw3lwjv5c6p,0.705,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CBC03CBBXPvAibaEXe8t4cDFHKW3SYNNcG5KTGR2,0.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
DB3021BBXPvAibaEXe8oET1/EVZ+WrUTYQ8gJboq,0.7616666666666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
A5B4C3DCXPvAibaEXe8oET1/EVZ+WmvQzSsRDqet,0.7583333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
58D8FEDFXPvAibaEXe8oET1/EVZ+WhY3aZs5QhcJ,0.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
B5837391XPvAibaEXe8oET1/EVZ+WiIEtsV3RBK7,0.6733333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
FEDFAB32XPvAibaEXe8oET1/EVZ+WlX8+IUNjmld,0.7616666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4241B8FFXPvAibaEXe8oET1/EVZ+WhufGCO+W4ps,0.8083333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
414E230EXPvAibaEXe8oET1/EVZ+Woocxge/QzbJ,0.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DF730E26XPvAibaEXe8oET1/EVZ+WiU+q5gWPyWj,0.6716666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28C5FFE3XPvAibaEXe8oET1/EVZ+Wr1LoDqRLYoL,0.7266666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
C4316761XPvAibaEXe9YgNnR0JxPhV6ID3xPJyDJ,0.685,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
37BFEFE1XPvAibaEXe9YgNnR0JxPhZRpZp3rXh0T,0.7116666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9236689DXPvAibaEXe9YgNnR0JxPhVXFvg9a0yNj,0.7100000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16CD0729XPvAibaEXe9YgNnR0JxPhXZEbboziNXv,0.6933333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BEF541C0XPvAibaEXe9YgNnR0JxPhYj5ZBqeLf7c,0.8066666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
B27EC3F4XPvAibaEXe9YgNnR0JxPhde27LePh+if,0.6816666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0653BDF3XPvAibaEXe9YgNnR0JxPhVp7ceoQS10H,0.6733333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
826FA2C3XPvAibaEXe9YgNnR0JxPhZ0g/j/FBtq4,0.7566666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1F28A60DXPvAibaEXe9YgNnR0JxPhQY9zhNpQ0SA,0.7433333333333334,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
F6507B3DXPvAibaEXe9YgNnR0JxPhfcf8K8rfkzE,0.785,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
43E68C8CXPvAibaEXe/FR4/Q8QxXrTZenewqKKxG,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0FF1EBB4XPvAibaEXe/FR4/Q8QxXrerEAZ0oF1KS,0.7866666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4D7DED35XPvAibaEXe/FR4/Q8QxXrS4LhRRbO3lZ,0.7100000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
D927835DXPvAibaEXe/FR4/Q8QxXrZPuKoK0CAk5,0.7133333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
BC417D53XPvAibaEXe/FR4/Q8QxXrUMmzu/QZm8T,0.735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
99A9BC1BXPvAibaEXe/FR4/Q8QxXrc7jw+PzP+nS,0.6766666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
DDEB14E6XPvAibaEXe/FR4/Q8QxXrWHp3IY6MVAj,0.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
920021E0XPvAibaEXe/FR4/Q8QxXrUGTA8s7CFbY,0.6766666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AB8F8B7EXPvAibaEXe/FR4/Q8QxXrQMhRjlO9ECT,0.6333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0E057C62XPvAibaEXe/FR4/Q8QxXre9lKen1hUnC,0.6416666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
