diem_tt,OTHER,THPT,ĐGNL,hedt_CLC,hedt_CNTN,hedt_CQUI,hedt_CTTT,hedt_KSTN,chuyennganh2_7340122_CLC,chuyennganh2_7340122_CQ,chuyennganh2_7480101_CLC,chuyennganh2_7480101_CQ,chuyennganh2_7480101_CTTN,chuyennganh2_7480102_CLC,chuyennganh2_7480102_CQ,chuyennganh2_7480103_CLC,chuyennganh2_7480103_CQ,chuyennganh2_7480104_CLC,chuyennganh2_7480104_CQ,chuyennganh2_7480104_CTTT,chuyennganh2_7480106_CLC,chuyennganh2_7480106_CQ,chuyennganh2_7480109_CQ,chuyennganh2_7480201_CLC,chuyennganh2_7480201_CQ,chuyennganh2_7480202_CLC,chuyennganh2_7480202_CQ,chuyennganh2_7480202_CTTN,sem1,sem2,sem3,sem4,sem5,sem6,sem7,sem8,sem9,sem10,term 1,term 2,term 3,term 4,term 5,term 6,term 7,label
0.7216012631350361,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3271378929310815,0.1001154834263111,-1.014748939015198,0.26060620943641766,0.5283168703312913,0.34853140288898676,0.41319142950479637,0.4181878263639649,-0.9386267543049267,0.5566298757239612,0.4886597226807505,0.6005005176162291,0.6232540512835714,0.7447097954975573,0.8617847394559244,0.7427686122274967,0.72595447155102,3
0.9300521249492995,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3420682926834908,0.1896239258967809,0.28544148738440334,0.4378463832436102,0.35764260140424803,0.2998512848569217,0.341926028780992,0.31474851956365657,0.19000800638511678,0.43354234862554875,0.7183875986044747,0.6949000440958294,0.4346925250499456,0.6320830502941076,0.6317448429582767,0.7002744664806198,0.7100536843796734,4
0.7494975940868017,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5680752048843868,0.38503217284258445,0.47146444885994027,0.7029906688641687,0.5646084106920556,-1.0410248708304592,0.5047445775957548,0.1556982149922912,0.5374689393628775,0.2388272209477687,0.5840006184954746,0.5368480936402971,0.6193455602039032,0.7247555966362265,0.6668224748002886,0.6106437066006746,0.5557995661798422,4
0.8597096084378268,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5290441879749627,0.3467346094379781,0.636145322083535,0.5153370013462372,0.5044344165106052,0.43726656205941433,0.461338330807473,0.4306135132406146,-0.968404811191475,0.3805377949368673,0.6916896903878578,0.4723291490447724,0.7375835535049036,0.7531653503999878,0.7688263308269395,0.7379872663173304,0.607324422976482,3
0.7083689443607711,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43603018031723323,0.05862268020680833,0.48678403104646845,0.5106783659775737,0.4183923913168347,0.6204791448249856,0.4504077127610881,0.5591698607240205,-0.935949851138746,0.3392181672876362,0.7635938820471786,0.5346075843858097,0.6742590837170432,0.7440377926921428,0.765106584887714,0.6706977229345372,0.6617153547266718,3
0.6980320350560366,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6614174679582496,0.5812415059305355,0.6062123189544172,0.6666766884507807,0.42071526714370144,0.5430679575487447,0.4763925590930804,0.4347806032734084,-0.9841433168191349,0.052373543609032264,0.8213262748028151,0.7548247877707381,0.8300281585516995,0.6791547675763773,0.7265789500291676,0.7518692930264583,0.6791738210968198,3
0.821339918502169,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40343288501837726,0.2853445127171481,0.4914154306962097,0.4685812945348976,0.4209513805735283,-1.0240420192190909,0.5172227357135684,0.40902435568885537,0.2808522089547997,0.5613053987429315,0.6488247370553448,0.6682692795292581,0.6725101554480775,0.6452624725126842,0.7396034017047869,0.7692689757429301,0.6587629699560805,4
0.7433217504459418,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.21151674027034562,0.13574188456582814,0.5913760211956546,0.6182282842361719,0.47092616797207487,0.7015758379571311,0.6743380739009164,0.49077985727297585,-0.9895376437765175,0.34850913079341006,0.5593752732522104,0.5889086565949347,0.7261575179767539,0.5170740114963136,0.4469812206885598,0.3147861632843766,0.6357497966544977,3
0.9122543369298113,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43710979848727965,0.17859477550785355,0.45801761829697213,0.5714360911609659,0.3516821968399349,0.5257252228767954,0.3357358052530085,0.4872386857887288,0.6517625101428338,0.20038990272676185,0.6799980915915061,0.6245419658940399,0.46055048443701807,0.28713732279673654,0.2444916327260218,0.7325170818803807,0.3613662860645439,3
0.8372179143504789,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3873543771542374,0.2604289765245884,0.42429110153554583,0.631832436246173,0.4880695664665093,-0.9893375240038865,0.54235496207627,0.4689315527296384,0.41889944623737263,0.4939321032202528,0.6282426398358976,0.7732291652484483,0.6702944652421771,0.8428986089869734,0.874930720990133,0.8376159745867923,0.8340977682616804,4
0.7563470548861579,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5869834735736278,0.430740257102357,0.21299142662574772,0.683571294476108,0.48120597416115124,0.5258916287477884,0.40835785804386715,0.4407130514248891,-0.9795587130449478,0.4516641015599884,0.7486388499911498,0.7532127331198261,0.6007248672304375,0.6734411968636377,0.694810410336811,0.6440847604543158,0.670048836212791,4
0.7119648710085605,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5194552165657952,0.4353183102939456,-1.0077665702092586,0.6630878436429528,0.5994061117987648,-1.0265190348201845,0.5928637267125185,0.5662547759377823,-1.0431274445453798,0.5603232354740384,0.8652790535858249,0.7816169590513076,0.6979772645350146,0.9189708607462631,0.920089632226142,0.7896224821861726,0.8347478810139286,3
0.8078965034660747,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5183588367987642,0.1160766310832308,0.17801190976221598,0.16829824070738622,0.3289360772901625,0.29824868194202314,0.34176508147667,0.38856612600483076,0.37126520955434794,0.22901428078055983,0.8200723029648409,0.7519212910272184,0.5401454269437213,0.643080757200027,0.7248861182339641,0.612477906679546,0.14153962669242864,3
0.6825713835806616,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5108906124279472,0.5511403393992175,-1.0001907867116702,0.5746965618927298,0.5889068855124436,0.34734829096026976,0.4854902756546263,0.5217389228065891,0.49765317101939766,0.6160667602238465,0.7156733115618452,0.6924202781416673,0.5008631255879494,0.6368983666172634,0.5930703010580234,0.7256877039287769,0.4335058041953074,4
0.9295922108465233,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6061331417140688,0.25528133967875805,0.4580669172231592,0.5067223916257333,0.5372214023076188,0.5048624549944951,-0.12920316178335067,0.636104060873326,0.3230400532801232,0.5039339797762485,0.6245497437361747,0.6897072409481392,0.4933633440690611,0.27284512266145783,0.7087648030478374,0.6687534439020401,0.795946991904518,3
0.8100081592030911,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.44677190012437673,0.03334364827707914,-1.0994730069340723,0.46440773571506766,0.3808587105894419,0.2903108877984216,0.1918519598039239,0.49694500693108845,0.30009674096494177,0.4519309509717125,0.7745010729102229,0.6861644368637403,0.5593308169132172,0.7234082205057661,0.8514001473580302,0.626328100062273,0.6423623794756605,4
0.7017321924874691,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5786239119163301,0.20255462274289335,0.5352610592166583,0.5001568382329044,0.33346646224269083,0.4750463784868541,0.5796388688850819,0.7254362281490087,-0.9687337581573392,0.4107935168602841,0.8372065720845757,0.7038792208491023,0.7316616420262273,0.8214304386996174,0.9643360084743395,0.9078446605170015,0.7794290244076189,3
0.8600651333027017,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6057792498549883,0.3776896310064184,-1.0586111134245442,0.37477167333559225,0.5629732845788207,-1.0113529193910522,0.5740382530280399,0.647797672307227,-0.9895671528119413,0.3463692997306376,0.9073836835709831,0.7140434852766051,0.7378095962279724,0.7311820077083767,0.8396435309531384,0.7150093834268596,0.7639370954753908,3
0.7078422245630371,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470115499509776,0.3567708901360832,-0.9937157997976342,0.34513559628008955,0.3980668942931515,0.4186070304751925,0.40279463242145486,0.5072631907060391,0.6513580713724503,0.6169919844257655,0.6785658998373658,0.4262733533784856,0.3499515763629511,0.4767993770975213,0.6271269601317867,0.6397088324228928,0.6445376073734017,3
0.7560518608931623,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.496878542729379,0.1469416443740404,0.46509945593684443,0.4703309685911664,0.28939729760363114,0.32092647488456144,0.4135510180176152,0.28821036000890665,-1.0249066624916015,0.07830730080459193,0.793946320311236,0.6892542408579125,0.4326548565887378,0.6728072064841141,0.6456673511272152,0.6071291090391099,0.5914892995174098,4
0.8401831157183535,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6637308555820018,0.58614086126208,-1.0123585620646836,0.8051900980743097,0.5515025721456127,-1.0252146702800606,0.482611070751692,0.6108889702689984,0.474727238254069,0.14639383812033877,0.6770657006080476,0.8421739538264413,0.7260237973101434,0.7992531176265248,0.6520240063380593,0.5414187621936809,0.38628271382129986,4
0.8566721751298738,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.500237673254058,0.5208434918581114,-0.9953359175363296,0.327052298640666,0.5339531647841621,-1.0209547224773372,0.44727635615022165,0.5710678436581818,-0.9788615068640566,0.2645884568918511,0.5893177348245813,0.5997378107300246,0.6079585736131092,0.6127001408755015,0.5960747775151207,0.6420779215262995,0.5871522099730359,4
0.7829786248147442,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6896967708591217,0.5007645060387262,0.5802353038756327,0.7306371099810132,0.6141529377621288,0.5608722468936267,0.6948867518417422,0.676382565471605,-0.9884616416744313,0.48503921199938776,0.7532467146704708,0.7883461469215172,0.7463691521589287,0.913287215666561,0.9558845358145807,0.6969892329987306,0.7555935738878279,3
0.7020257398206199,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.42739476873258814,0.42356511846782247,-0.9829138467678664,0.5117569971061491,0.5430255844387218,-1.069868641695737,0.4876176893578083,0.6176081365527003,0.5536057495302795,0.43813649602357735,0.7540066074573548,0.7534423129859018,0.6605856904514932,0.8468385010098283,0.780647244185686,0.7685029652301123,0.7772170886412896,3
0.7740095581182086,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5824551474220394,0.5218282678227514,0.5160751307586385,0.6673626023651213,0.5821304058003403,0.41020428970932143,0.557464270864442,0.35291883070143704,0.5074509085866401,0.523737159558956,0.33157602525351226,0.4076457233726519,0.6700211625833199,0.7374411499264274,0.6815755100653427,0.4740810185108425,0.8015977163612118,3
0.7494333313089077,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.7184033898613957,0.4934673843933431,-0.9864313941473357,0.6929516136030496,0.4078271271584062,-1.0390150192915468,0.3912374976165002,-0.32988542930204234,-0.9994906993432463,0.3556124598664883,0.9044853455732058,0.8002025949374727,0.8322658495394587,0.8966885518043948,0.8255169799172395,0.8179452196190867,0.680148943985855,3
0.9534215317970014,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.39630903530739203,0.09958171852796646,0.4421246965309132,0.39937942287640393,0.43282356659918675,0.3857134031844317,0.5400859805546387,0.41263388455156674,0.3517231762473464,-0.02389074093814797,0.5293292022666789,0.5947892786186184,0.3013207371959308,0.6544330205087048,0.7564646968931602,0.5937434557244821,0.3318444966011997,4
0.7690795634728331,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268508818227999,0.067023500822114,0.38140228351721805,-0.010152542915970564,0.29923660208239633,0.44393780935055743,0.028918843701475627,0.056229437758812895,0.43640761427334634,0.3553522439153084,0.5450515127678599,0.5883897018418461,0.4063013724126453,0.6323585493696056,0.6540214773372576,0.696494688539597,0.6423654620981486,4
0.6744554000723932,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48613983796874205,0.4272919498658448,-0.9721964547072627,0.38016778311121174,0.5258735971142414,0.21370237984920526,0.5040629401267701,0.6732731135516048,0.595951820414315,0.42781953683849583,0.8291015299439627,0.746576316583862,0.7036437815337848,0.7076606701166246,0.7952963983384493,0.9252802086649172,0.6553661819971163,4
1.0248238149093227,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42059101510580965,-0.005074166346563269,0.4535422625932462,0.019223732786309733,0.0396701906651451,0.2918210750325262,-0.025134386865110214,-0.04972580976069707,0.48652738366502485,-1.729087077226965,0.6405545960431352,0.6168001451088682,0.2644625182434938,0.055920335494483275,0.03870704501368838,0.1349386943097841,0.16155544828909388,4
0.8010252980064656,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4019437187405103,0.28436474149152835,-1.0111698410394356,0.36806310218247534,0.3386575361771593,0.35268354255439605,-1.3406565721828574,0.31709483727280796,0.2729589486777432,0.3839280531018269,0.6429782451125312,0.6173901295267661,0.6673293637651564,-0.06525412818795512,0.6046139614860924,0.6636219035644337,0.15195495729479933,4
0.7849273755808831,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2703897067122709,0.18780155149718886,0.6310614814367708,0.48201892007560176,0.45839571823571185,0.4486869637340249,0.4072625933002028,0.36270340085177843,0.4507526105341739,0.6411430975218113,0.7172643233988435,0.6990980519777585,0.4966584204237767,0.6317067846802461,0.5478978229645247,0.6872865898939051,0.7475565821152357,3
0.7325976454188355,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.6611125242522248,0.37649769523572124,-1.0214096797795653,0.49073400929235983,0.578421867838909,-1.0993809448634417,0.18726282826472168,0.33686258167932165,-0.9952164703133628,0.3221379084640882,0.9297584357403036,0.8059618893233229,0.6754711880634303,0.6943174046424719,0.6031950599246376,0.6902018914030944,0.5746751104951402,4
0.6255505453609027,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5778464174692705,0.5022594634517741,-0.9607117652108402,0.5979260030687411,0.6760948471884483,-1.0402223854345183,0.7381349070121513,0.666573020142463,-0.9776723674661946,0.4234813184408407,0.8065708517889699,0.73295056148271,0.6293719751091139,0.888705819654217,0.9867553254207306,0.8688965864820188,0.7373154443633415,3
0.7003790212257158,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5095555069544287,0.42103189699546173,-1.0395066763982017,0.7003080584968222,0.2630563053149156,-1.0042222929112794,0.4213203447792898,0.4529797534129225,-0.9857592116832895,0.5933717750903629,0.6276052867079015,0.7343142946661327,0.617618338409704,0.8086007575177697,0.6901433112471151,0.695193745554709,0.7193738555250587,3
0.7761293835848444,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6203225980341048,0.546290651463958,-1.0202145587820795,0.8145553531840638,0.7420008384688497,-1.0441782648001814,0.6343215916333442,0.7500348230754121,0.670128308124723,0.5813951448059794,0.8159693290116391,0.7875085007795958,0.5754410337956036,0.8224008483881052,0.8854238722178156,0.8755479407822413,0.8049041187462028,4
0.9732428253504737,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4655133899878116,0.07367717210134711,-1.0222647562855052,0.4768796865266642,0.30208872422740346,0.422735830717185,0.4399674893199169,0.47014294481391505,0.4112783834052707,0.4912503681961994,0.6593303072214682,0.645228800553535,0.5247301330114614,0.2692715503152594,0.3690740250151337,0.6627245014229605,0.6253877892748456,3
0.7050288771420355,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6486863789836017,0.40518035870790076,-0.981327753223499,0.694256839733292,0.4905726849701541,-1.0657151762200392,0.3577372705362071,0.57262056283474,0.45900052549394144,0.6963912484293425,0.8889097102858189,0.9444600303693496,0.8045874789748317,0.810923732737089,0.829585417150329,0.817287850928288,0.7579799460128908,3
0.922592722132137,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.452191577684447,0.36203460356328465,0.6078395015761773,0.24627746701765701,0.40217454778593326,0.30210581691940247,0.5087194674916129,0.6480624159480047,0.5026164029534688,0.4870597162205188,0.6440764338103423,0.6069321747583936,0.47536718170905623,0.5241051543125289,0.3511468245766908,0.5789509872834622,0.5971321386257791,3
0.7374950842146446,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6455687824825808,0.7147648735767754,0.5581344138100571,0.6387809805914364,0.5587594286407779,-0.9734863101182364,0.4896140334591425,0.6626835871489389,-1.0028339757792875,0.49761144791794687,0.8814901870430878,0.7739696797762646,0.8396054965250721,0.8428805183500525,0.7703890344035714,0.8166173337688801,0.7935572011511157,3
0.7461634302591154,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8305764434484482,0.6646077346024878,-1.002327503624675,0.8431761353387062,0.6773322270340094,-0.9880470887209085,0.6205575583307822,0.6806116001874033,-1.0277873532305108,0.3164124162859394,0.9228797399363663,0.9153632766530988,0.801021245479157,0.8697381604357587,0.8188404417485607,0.8077392928906154,0.4200226906979935,3
0.7501314253210803,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4378933941515438,0.31542677823853393,-1.040010395696313,0.20281231827558902,0.4945542852890171,0.5680979496048266,0.3151206625980563,0.4553210984307513,0.27743223953047647,0.3687911307936435,0.8267923811183824,0.6822623026862703,0.4876816327037922,0.7520508779259666,0.6634077768606853,0.7159302449379348,0.6696245964581125,4
0.7797550879279265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8433733887075577,0.6212422677361493,-0.9899880034575592,0.7377977593419269,0.7129809144969373,-1.0554286592467788,0.6052747307841079,0.4717993727458941,-1.0011182960345408,0.307166732308539,0.9793527613187729,0.93513504059877,0.8402194272178451,0.7997414748337897,0.8208146622120251,0.7531785947588762,0.6426424049024787,3
0.7495639024519843,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6467843960490225,0.31291221376392025,0.4700062445261197,0.42614118037242216,0.25458879940803425,0.403330752183682,0.44779421898080046,0.32207332971734337,-0.9993160067784556,0.2941465322968972,0.8128056542140916,0.7036745972335937,0.698744917595631,0.5883905219716983,0.7566232367870686,0.4316661644246365,0.6012144555867575,4
0.805280130979384,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5840841374316359,0.21942831062597504,-0.9955986469938806,0.5506167826898662,0.36137209825865474,-1.0160136458656868,0.48381354041192454,0.49062060098376276,0.4858522606160903,0.3597198425547541,0.8148393063984972,0.66487567588662,0.5896417016454162,0.7688001502945886,0.7622799732087401,0.6505395209308912,0.7444223688571845,3
0.9449780548411699,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5109813421207289,0.3199644583891647,-1.0370093902029782,0.4366793554230601,0.33317337300553845,-1.0664023246546965,0.3724148313829916,0.525121938096275,-0.9902051522570565,0.38957267068202267,0.718509507049194,0.8077263854397082,0.7304512156152488,0.29492539749191443,0.5950274476677417,0.679737850393374,0.648009053366405,3
0.8322359394541303,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8276677134950954,0.5810828657544458,-0.9735092152737013,0.5879970171251301,0.6726480989182222,-1.0749661819618872,0.49048740216275066,0.47117211379459417,-1.0099423309730564,0.29463853977272286,0.9520111761792123,0.8045034490151565,0.7702962231436837,0.7771113001783031,0.7940339039560516,0.7617145619685863,0.6269358268011598,3
0.7966004632589065,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27227943697586904,-0.03274100959969567,0.46963852102210435,0.23827349168645917,0.42783412031543233,0.30660672630606184,0.3139997045292082,-0.060334048361248255,0.6167416523510205,0.13897357364191715,0.4847774675523897,0.33169323916384186,0.2730912699525521,0.38625643474243176,0.03857061883291707,0.11287552192307182,0.016755256117418516,4
0.6949339120779732,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7453770811024258,0.43992643097674455,-1.0115713346841826,0.537746576737176,0.38482941359469053,-1.0472557703801963,0.48010527025882516,0.6368923557639659,-0.9564666780077326,0.0440134209530727,0.787816990253921,0.8745578120726586,0.7772612547998873,0.7466438765622279,0.8273095100642768,0.6795164971726546,0.5734040096079109,3
0.7217537527913649,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5700354664823409,0.39481347264878053,0.5860275077034853,0.43732790056667076,0.5897738262241017,0.578775496799785,0.5683594345923106,0.47331034049783094,0.27117678559176284,0.4684797641607903,0.7151196251142343,0.679276073224409,0.7795142228215383,0.5215851102228665,0.7446586822010355,0.6903646138880858,0.6873255141695713,3
0.718952361854167,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7617114691638167,0.49220645464274176,-0.9911801065230473,0.7545705993708538,0.6113382857174278,-1.054905148860399,0.671743524693559,0.7317108834684926,-1.0088638725456351,0.6281090006863672,0.9139132366381354,0.8893402142138451,0.8643023704982651,0.8411092012054758,0.8788880325546513,0.8457311196394326,0.7279251705292988,3
0.8314922927739695,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4914711853608253,0.31629752976501807,-1.027601121249358,0.46663957871380485,0.4167131288710957,-0.9861495473796911,0.41873886564079377,0.5716843561998324,0.3268138643425226,0.5014060269130411,0.7397219058458847,0.7684489790355271,0.7456941541081299,0.850721590505239,0.7252902362233099,0.7739424188166152,0.7764972284726257,4
0.8483270298510592,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4220977791805837,0.25243818294372516,0.5046885977383028,0.2825363287044364,0.5345900769260528,0.39322583633626346,0.46089833326348173,0.4316824795616184,-0.9901988508484504,0.2725429474977822,0.3354902501809778,0.5475576827514986,0.5095655974312158,0.327274371545181,0.5283154111558424,0.582195811564678,0.595774588673494,3
0.7597009233632382,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5603434814878794,0.25795380766655707,-0.9943098888141249,0.5747413362224024,0.6394602538956541,0.35047910589289943,0.47636927188436723,0.49005092111829507,0.4250893090495347,0.2850956280856005,0.7338720838117833,0.7564861738569221,0.35086529554678986,0.6887672005074625,0.75091729927086,0.7163480194639064,0.6204918326038708,4
0.7326707480427551,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6172632005531636,0.5009245563646723,-0.97125748657542,0.34991775214919607,0.3637213965024278,-1.0404031903281556,0.60923833762409,0.5071666859237406,0.4486719601184792,0.6874295105566287,0.7516699411691985,0.6717803283687589,0.4705737129561996,0.792759907000257,0.6915161334260984,0.7062855423531191,0.7105990885378853,3
0.9180867845921113,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5496476282615597,0.47541708929387466,0.6151714384996522,0.6801604199808893,0.5696856317964492,0.44173469431906154,-0.9806158036964061,0.5797634808354599,0.36333143543612845,0.1722697604537379,0.7313405156685534,0.6192163211596687,0.5630868541663278,0.15622493456977535,0.25922039583709056,0.22795055634537026,0.3557460636187536,3
0.665847982856546,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.569092131252958,0.29795946004496765,-1.0275443203635684,0.44329464802212626,0.43802134104956814,-1.0220281228137515,0.5278387261083446,0.49847131435015324,0.6327818274544548,0.5232902364225074,0.8502116516551366,0.7771217983055146,0.5937179554415392,0.8106725308540791,0.8467430504886259,0.8504015958230319,0.808195952657315,4
0.6690173205500698,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2776073939728143,0.3781849387322837,-0.9715162878303674,0.5898802246738338,0.27490457486180425,-0.9695081490263567,0.5297605646686151,0.542062120417385,-1.0207308873342489,0.49046023767209856,0.7113957752434776,0.7077853223397025,0.36564959756474846,0.8007858205245143,0.6802248523453979,0.7551567988304522,0.7197838350681073,3
0.7802521204059156,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.7074399037767789,0.5395776330725224,-1.0405489389588463,0.5796609265509426,0.5262497880355339,-1.0659338320795504,0.24397385373469566,0.5287587566842357,-1.0071002438394332,0.12010739687695846,0.9553632480004267,0.7697648441652747,0.7460010509514565,0.8199258561887142,0.6828676106557553,0.7048953344834028,0.6718164551041769,4
0.7102731538797392,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5045111344714555,0.2270104061805424,0.2938543389440659,0.4960976497532382,0.5416182073215696,0.3077426110520941,0.5223867414406356,0.43252238588691017,-0.9490866361140051,0.5425612974509024,0.5531877974597591,0.610936708995216,0.6641296499811917,0.6892032137630092,0.7767691646464496,0.7502201072122654,0.6839131589670422,3
0.8099718713903701,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5640074721662955,0.5784851576916349,-1.0441782539825555,0.4828798833125393,0.40913606999863983,-0.9921280660161178,0.4533116993621979,0.36240900234812357,-0.9946969936274105,0.21273557010412547,0.6632299794954211,0.7039570040893119,0.6388791025080391,0.7176343240363238,0.6646656174954557,0.7012732803601426,0.6734988918883494,3
