mssv,diem_tt,OTHER,THPT,ĐGNL,hedt_CLC,hedt_CNTN,hedt_CQUI,hedt_CTTT,hedt_KSTN,chuyennganh2_7340122_CLC,chuyennganh2_7340122_CQ,chuyennganh2_7480101_CLC,chuyennganh2_7480101_CQ,chuyennganh2_7480101_CTTN,chuyennganh2_7480102_CLC,chuyennganh2_7480102_CQ,chuyennganh2_7480103_CLC,chuyennganh2_7480103_CQ,chuyennganh2_7480104_CLC,chuyennganh2_7480104_CQ,chuyennganh2_7480104_CTTT,chuyennganh2_7480106_CLC,chuyennganh2_7480106_CQ,chuyennganh2_7480109_CQ,chuyennganh2_7480201_CLC,chuyennganh2_7480201_CQ,chuyennganh2_7480202_CLC,chuyennganh2_7480202_CQ,chuyennganh2_7480202_CTTN,sem1,sem2,sem3,sem4,sem5,sem6,sem7,sem8,sem9,sem10,term 1,term 2,term 3,term 4,term 5,term 6,term 7,label
0,0.6776676597879315,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6133502209790522,0.1819566697418881,-0.9685269084400112,0.4908204299547236,0.4320906607101235,-1.0105585862337587,0.4629446879455076,0.4472824678181454,0.2514403673438517,0.5787538491902018,0.4211309791424349,0.7274863787655308,0.6459405112236373,0.7488407211285224,0.7577007795892194,0.7228177051053537,0.5797016347242205,3
0,0.8722921486382718,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5026121791313846,0.5307904617731084,0.3885796199868091,0.6696650326855699,0.609523748723651,0.6139849221394955,0.5343116285235084,0.162514579201919,-0.933500663780106,0.1905111744545253,0.775861089269262,0.7537362599222817,0.7205498065525593,0.7953880505940943,0.8107869767590866,0.6648995466090072,0.7188687678303851,3
0,0.7384249039359679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6123267384771454,0.5936899386565089,-1.0009351638959365,0.7180947648173326,0.5831717057416298,0.3506023830401993,0.6585469572409803,0.6193060018223966,-0.933814270906822,0.3697238543904544,0.9261618986999344,0.83726987159166,0.7932640737989239,0.799049942921304,0.8502356668467816,0.8077057484211574,0.7403462911241221,3
0,0.7701753463743692,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6005067366234632,0.5342314579603723,0.4856395905235092,0.6109747040665857,0.5676615262112432,0.504854628027463,0.3833125288133467,0.3976674116888347,-1.0207400536888154,0.3731415922785784,0.8098989765272735,0.7175727367912728,0.6350964849100023,0.696843140069452,0.5928458168928148,0.7073989275210241,0.6498882940180847,3
0,0.8680699163449966,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684571392135168,0.6204297387157839,0.6609357336206031,0.6396820183659717,0.6617901323791913,-0.9665661496499092,0.5545212216220416,0.59343994608338,-0.9706593662881524,0.4701020766476491,0.9622713303368364,0.9314725421692476,0.8286028281672954,0.7919548191181205,0.7954932512563375,0.7486138516770838,0.7464595106805716,3
0,0.8002949539557163,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5175058122431334,0.6420882808430632,-1.0237613281123434,0.5656148046908359,0.6250197631665487,-1.03016334505358,0.5249416184215014,0.6628829838499106,-0.9877702344092152,0.4765355594480418,0.8288066226457845,0.7905041813726669,0.8422460273714182,0.8323100124867999,0.7992494020009919,0.8844179004473192,0.7471377831892486,3
0,0.7687321182756683,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4031475766358504,0.1943535776714364,0.3868286884972306,0.5297419812588022,0.3726090276045449,0.5002649132770693,0.416951997500638,-0.2277446262599523,0.4127725845336881,0.4702828478136446,0.6270514579117908,0.703321076704846,0.5898487316335062,0.2307095908523215,0.1905769810637771,0.6971994408069375,0.6997708337362538,3
0,0.754736318930526,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6431191769638276,0.5092649667799544,-0.9625881725822052,0.5707385804842402,0.6074953653860389,-1.0121662606660602,0.6830297821244293,0.6155264360063786,-0.9392777789926304,0.4252760097814494,0.8509039445809083,0.7661306024872784,0.7866944072337718,0.8251299494073404,0.9259919069254952,0.8575338901101389,0.6881463965011037,3
0,-0.8498098456667619,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3572612245955004,0.0925464297649401,-1.0142505708402092,0.3857616895773065,0.3244017943518553,0.3899792311496889,0.1961012019182731,0.2105544682563842,0.1519897163513758,0.161967533392209,0.2540895532947336,0.6238964924351904,0.5575457304643744,0.6224039014257678,0.6475325452658881,0.6039684756496684,0.0067811403546223,4
0,0.7410821867283242,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6684553613179518,0.3869576574585524,-1.0493958345196992,0.8046887678745507,0.6159243775071731,-0.9337960127476544,0.485277981899032,0.8407304900855648,-0.9501549839419016,0.7534205467984181,0.6030885590229673,0.9269562398335154,0.7811297918679396,0.8943792768202115,0.8246835525716247,0.8814482284750285,0.9086488599613878,3
0,0.7673417506143803,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6164885662153353,0.5490111529951648,-1.0043745971506228,0.4121618468799085,0.3495747512207531,-1.0446831421036071,0.4880875829275902,0.3623662780972853,0.6827928295416581,0.5025325285389333,0.8683313875775431,0.7540288222118818,0.4625046579926257,0.8236273957529142,0.6612998658167515,0.7972498037262982,0.7372657833150584,4
0,0.904986978351101,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3833927020193646,0.1299794973884867,-0.9910230046854224,0.5331208193144266,0.2448276695340472,-1.0321324640036007,0.4697071450878413,0.4072504181493617,-1.0162076815699563,0.0884099103015163,0.8235305384363324,0.7253281868447473,0.5758716652939713,0.73324895432968,0.7237136438341902,0.5265409907911281,0.4312229624866416,4
0,0.7188419714186879,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449830165650937,0.1090500849521077,0.3508711527049887,0.5204549466614814,0.3229457515674061,0.2997543559502741,0.354285915072718,0.3594481367214473,-0.9349414380171538,0.3224081233611066,0.5753557425705799,0.3786395033751609,0.3604089621706859,0.3758852594783431,0.2228098322343366,0.2191901127312692,0.3852147022860109,4
0,0.6972156084576666,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3878089475257828,0.2072664770168886,-1.0096484899258034,0.0838892278369868,0.4714745781554788,0.4687215511572392,0.3918217210063877,0.3683004885081749,0.3402967507430552,0.4248075869028024,0.4153809314963873,0.6484526980858516,0.4509669067518796,0.824617335911952,0.7473860801671478,0.6876828881353715,0.5254624974705894,4
0,-0.7654161763228846,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4094203031296896,0.2181529191515338,-0.999112938797322,0.4544301301573592,0.3146109560238129,0.4807136562264104,0.4930719151734138,0.5292139550350607,0.4583438775869207,0.3514923770338577,0.7598854505025279,0.6651046204441732,0.6003388209251859,0.538989687148644,0.774536488266844,0.6680132320665307,0.6152482670906488,3
0,0.9781930968412598,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4748831506940751,0.2869439847728173,-1.0403752430239426,0.461563291815986,0.0946395556688825,-1.062197867164628,0.3273788313307215,0.3396942037068565,0.4713199392558273,-0.5183501344157853,0.6546832745395079,0.6205271364011606,0.2766682527691536,0.2356719767353811,0.6359037157955187,0.5505246802600545,0.5694568471473005,4
0,0.7447794559869371,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4121764574875413,0.2071508292899261,-0.9919912685860244,0.4387098963787725,0.5529191268623934,-1.0758738762617406,0.4650697300636138,0.7005283862078537,0.5906864741641802,0.5012973447659242,0.8525141825087594,0.903289786611909,0.7222190556055295,0.7095592707355642,0.8603699880422886,0.9504834253915412,0.822689081077177,4
0,0.8320946127666536,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4713928612271575,0.1437347156923135,-0.9602803965753915,0.5644897206240383,0.2918010388263231,0.5012240748264181,0.3437162283378679,0.4191825922888019,0.6155926107741183,0.497516936194052,0.8682833511607371,0.8506840580948483,0.5734734054593634,0.7070393655439982,0.6669732149646337,0.7424540570697511,0.6866494179923709,3
0,0.8318566438623235,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5981353952234246,0.217328613857795,-1.007686617654862,0.3634418250150479,-1.089267632927897,0.3005502302887843,0.3230920314440785,0.3361747440068557,-0.961985769542376,0.4165387575217636,0.6901106947902498,0.6958242445485295,0.6512429770035624,0.2406775302478479,0.4623485688761338,0.4297647762570357,0.6346165999668958,4
0,0.8570126552717463,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.6860631425575966,0.2888884170186638,-1.0510809745633751,0.488775721577756,0.3590983251715713,-1.0152331053003298,0.4260860600334839,0.4935043735582029,-0.9668757325648027,0.238015170831447,0.6577075555222661,0.8017306694036939,0.4418641018753563,0.7157174800708358,0.6898249148188356,0.6837103974773258,0.7268990718534893,4
0,0.7499233182122274,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5182940219073443,0.4424228943184807,-0.9925058826005332,0.3944796288510042,-0.2830215389897789,-1.022438944789415,0.2275933921044894,0.051269051477634,-0.9948907778175125,0.2827357848912133,0.8581427166403299,0.8449884140209691,0.8521697916179033,0.8188305954720698,0.7962353935523399,0.7511835582389346,0.5409684585003833,4
0,0.8588167625254558,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2282301424539972,0.1201362706063089,-0.995484914342597,0.3084582371269472,0.2738352718736425,0.3933504491734576,0.4123781760910318,0.4716604251261915,0.5134750503657127,0.6088527150646593,0.754107530029169,0.6470616765008922,0.7460048391298918,0.6584084229738245,0.6348374857866548,0.7700688810590905,0.6719025527502693,3
0,0.8540364952949007,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6203214321810437,0.4058938070319113,-1.0126119551347694,0.5672578357832205,0.4982888008414677,-1.0501963734407846,0.4347997527381798,-0.6735260196232375,-0.976952801270188,0.236370854751216,0.8818745359981877,0.8147154525055277,0.7304222441801167,0.8635677643268362,0.8132432453861679,0.8063923028957599,0.7196038052908691,4
0,0.829799579181388,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5137482816735467,0.2094947273019836,-1.0210142491710712,0.3611187867144869,0.4232332532132837,-0.9908834723760764,0.2593248524591714,0.5739091117372184,0.2516571331162681,0.23046169412176,0.8142271737030768,0.7361533553691063,0.4332387254760732,0.4335970668797325,0.6123558559483048,0.6456400044732226,0.4972100157574407,4
0,0.6717825794471273,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5953013014053034,0.421902005212442,-1.0370925699157507,0.5442746955220628,0.5466769903553498,-1.0270261008857993,0.5218455897544094,0.5468380752919062,-0.9858234893642124,0.439600107104832,0.8820578945159959,0.9181801288514811,0.8195297330457584,0.792877100731387,0.9037682779432186,0.8831328527512434,0.7522562404687914,4
0,0.6759768428830067,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658924452547547,0.5510976747936573,-0.9850780617784022,0.6626765198365046,0.7262342248066573,-1.0540911793491965,-0.4902372388258766,0.5058941744250701,-0.9858273132801986,0.442197405301286,0.952790985271788,0.8049775867158668,0.6788213395482108,0.7397715239861156,0.7626752353499486,0.7130298505498068,0.6343766424671778,3
0,0.7875998543699899,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6340002163310358,0.2635507125816972,-0.9942993964735648,0.4628015045871698,0.5492932571574064,0.3448940099890652,0.4907555774896461,0.3314492411857963,-1.010471720160359,0.162121432620429,0.9414006980614392,0.7672312482267802,0.7549529600449862,0.7726562776781668,0.7543301693858574,0.7153586464667544,0.6357005918343428,3
0,0.8600265213803804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5025156664789234,0.3054261480547677,-1.0243676136227715,0.4428038630101296,0.1626146475591088,-1.0733442773970951,0.3858632576571452,0.4657101024787081,-1.0169321769823343,0.5424980843956375,0.7136040736355304,0.7636062556580461,0.7007526689017542,0.7865726555662201,0.6629589905542952,0.7063975169284302,0.7273565946831718,4
0,0.7316948739698788,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6272129524988317,0.3614819323231454,-0.9727047461904657,0.6371835749204156,0.324728048702818,-1.0609012215602789,0.6274681042721585,0.6199778358185075,-0.9486894752725916,0.4128469617426789,0.7589326030630341,0.8507376435042888,0.7906836806850126,0.7653690676612276,0.8313216897380438,0.7887062112806292,0.6911094147779675,3
0,0.7625359006965363,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4607627014046074,0.2079344477198073,-1.0187568034299417,0.442728309043239,0.4003014009155731,-1.087110951677243,0.0614928088178848,0.5296839976810508,-0.9680660076335018,0.0828171957734351,0.8312604209153944,0.7906122164014143,0.5151309926026453,0.5583642332123522,0.6126942871545054,0.7516461631857194,0.4669939835099945,4
0,0.896054474380233,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5762906621824022,0.4892682004378772,-1.0080421947141849,0.4768278148636808,0.521563773843952,0.3704595363633587,0.3915376210263915,0.3981482555515849,0.3143231999310374,0.0598661425549092,0.7055868330810983,0.6345001989245944,0.4969892194405214,0.6076426707147541,0.6125723674611245,0.5846204219814878,0.5579649784775785,3
0,0.6880882626362052,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4579600546804083,0.3426454775428544,0.5660655467639273,0.5040288650047401,0.6199663072128997,-1.0058110858265834,0.2453662266856622,0.5103114968620732,-1.0159701993613457,0.1913683072134297,0.6490218342681144,0.6629629628349366,0.7874612832551064,0.7610714420876986,0.8214459822128349,0.8303286794515825,0.7606167842977336,4
0,0.9080198036404468,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3191425518743426,0.211350727208896,-1.0296142539829107,0.4285700653504986,0.365215721115019,0.5940479859499637,0.5949644240706408,0.5132531315167542,0.5058442016861004,0.291056839548897,0.6509188788034239,0.6367809673803068,0.695344909704406,0.693332389368915,0.6801763338409628,0.5892143993223744,0.6644558338621867,3
0,0.7350362597918314,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5203139664462222,0.6061953999966037,-0.9625657681506626,0.6267366330510244,0.5624045943560807,0.6145163579987155,0.5413299366556278,0.4917560973403779,-1.0152465487997198,0.6210165786413094,0.8310209617115712,0.6893038478650436,0.5833268999659611,0.7074770640593605,0.6368080657695763,0.6999731796819186,0.6712516847555113,3
0,0.7584880586711593,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7021314594346617,0.3834165112492442,-1.0621140738307764,0.6358865710849256,0.4603796008429161,-1.0504085159847396,0.4797036221238721,0.4867411384049778,0.5505580276906582,0.2189538564773787,0.8277630814285727,0.7299534419429853,0.7905185381003362,0.776465347999133,0.8177536005523566,0.6390594666717723,0.6191377536845071,4
0,0.7357247838933542,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6045667888926435,0.3157240457369104,-1.0268752252756113,0.6813691179330983,0.4046870035391729,-1.0214410133122986,0.4868201446208929,0.5529380519173914,-0.9544586868050944,0.4920248107798723,0.5322985948472546,0.487404671457206,0.500281701611764,0.6855410351052483,0.7648643958521318,0.7549110461281049,0.7607108412750901,4
0,0.727485859700666,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5493209706683034,0.2529961021648282,0.591008432254465,0.5574194993792482,-0.1744668429389997,-1.0243423902795583,0.6592123080690492,0.5936752456578607,-0.974120336968226,0.4673003018773497,0.9120478064464328,0.8235574593220428,0.8258670875957936,0.7782594461477552,0.8935060181265,0.8279784536382789,0.6614383934266068,4
0,0.7466593788843814,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5139558805363481,0.4532106416853939,-1.0286232238068789,0.6459469984632975,0.6644335721283512,-0.991876564951306,0.6017529827026442,0.7474459881168802,-0.9033891227662464,0.5254558167810224,0.6310043863794133,0.8023547104859677,0.8158639191094474,0.7809674214262265,0.8508255581790135,0.8532170321913877,0.810310909120169,3
0,0.7349159809163766,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4603568141179707,0.0907146562354447,-1.027897606801636,0.6787547112357516,0.4885002976938927,0.6081769909816062,0.4590117320656112,0.5978495913089387,0.423929035942144,0.5237774595798316,0.5556444202503925,0.5295816245493282,0.5036767362262384,0.6349584634980516,0.7966823596184586,0.6090532405810964,0.7012386976462422,3
0,0.8086992807859693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4689052759861815,0.2491469663236486,0.4804025806820086,0.5095929650589212,0.3065092866960959,-1.0097202479384924,0.1992274743080596,0.4115919929433005,-1.0263997880251516,0.2702538653823164,0.6249873372402955,0.8961412954570798,0.7904531050579909,0.8178527793666575,0.72822860022649,0.6533572599715961,0.6966278130404263,4
0,0.6829891763452265,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5672232465729978,0.4067470452949096,-1.0290241884983582,0.4232242467805837,0.4357396190204931,-1.0930769114165877,0.474289325017292,0.5357953910493098,-0.9904621783116088,0.2347140813090507,0.7260289184147259,0.725012628558628,0.8022356190549172,0.752663863914341,0.8828594085090002,0.7509795434907786,0.5399853485364814,3
0,0.7789381963324219,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8370530102049469,0.1704676184856965,-1.003498113434968,0.6502720926203481,0.6154687870577475,0.2369110181354313,0.6253326185964874,0.4398815811787297,0.4212378543868663,0.4861351057568043,0.8167885524307641,0.7172469443364545,0.6156581650080782,0.7353517099951087,0.8519230781181435,0.7199788593173444,0.7903338877726688,3
0,0.7357275803308955,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6859995980460681,0.5335426317278879,0.3115380635727601,0.7242380452410764,0.5160975496890927,0.3903895550852272,0.3821067371664992,0.5453261747651028,-1.0345240329935748,0.4248120777565068,0.8443145932813797,0.745224494077739,0.7493255056619224,0.7390676342608098,0.7496718605398056,0.6370739931720891,0.2219645525952281,4
0,0.7529227713970557,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5162527928036413,0.1957235929246917,-0.9998716290811196,0.3658891473990605,0.2445124032489563,-1.061428978102929,0.3834232444467766,0.0418647664124859,-0.9815689498203916,0.1373973442667982,0.8212401007170285,0.6702107335040999,0.6252692191174356,0.5690084543275663,0.6769691736296412,0.7228287488336715,0.6138001990116233,4
0,0.7939276543227176,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5463258246251294,0.2837495668381392,-1.0622038727053258,0.1641198550619437,0.5065457052143576,0.4542728153571414,0.2107036466491421,0.3732284993877273,-1.0116100451906471,0.4050605387313048,0.8650402736043247,0.8103254814750994,0.8117030432072432,0.6979474488315146,0.6763961680596606,0.7784734237963435,0.7841722741257787,4
0,0.9065000341610268,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5517462493649141,0.3911038860968699,0.6206930894943774,0.7675180226528343,0.4660403021189434,0.3764168960706896,0.4539859181617199,0.184559911047468,-0.930133799166282,0.2067084144216761,0.5816670472607753,0.5617572847637152,0.4692723477612976,0.6086838661770676,0.2609773285009832,0.3537501779725319,0.3706872323012277,4
0,0.8796146453083845,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3598715363104678,0.2496731494706998,-1.009633573262516,0.3811004563806415,0.3061420472819952,0.4215737102096494,0.3292406134515929,0.4609478641376487,-1.0417715161477092,0.1749393576570749,0.9093011164010312,0.7030034093907972,0.7102999696926434,0.695360956788526,0.6408208279202301,0.6712035174805426,0.5667608595021563,3
0,0.7650281479764083,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5439603737472342,0.2362002653372663,0.3233708497389618,0.705082687890885,0.441361943905759,-1.0014805594483307,0.5653812542696564,0.4263477704083718,0.3095117517055229,0.0990759885724269,0.8311005068003307,0.9064137822844128,0.8141595806939687,0.8881921590070985,0.8358390710316801,0.8250842249896722,0.7528080761334969,4
0,0.8531754075360556,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.584614578371077,0.4127202882321336,0.6281169613715174,0.4913695979317257,0.4724594783791354,0.4318302268600745,0.5563833304946345,0.4683239705851003,-0.9949206740761976,0.4231883710544596,0.6704171485544997,0.7812712925510217,0.7791849704657446,0.6287096619033359,0.7043958198760636,0.6370265715854959,0.5673381237197661,3
0,0.768659938005877,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4426900599185211,0.3819771000610651,0.5278074341734894,0.5824862006050713,0.6197826919724032,0.510200395543277,0.46911071779226,0.4402034338289662,-1.0320838647388255,0.3824119534334063,0.5917256345513304,0.6218898731819008,0.5815939281870776,0.6450628995787538,0.6529490585114707,0.61358327416138,0.6226530838912508,3
0,0.7102843487189273,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7224871123843977,0.5411921452789454,0.6140693363348898,0.6907928222331912,0.6175678977664095,0.5551084848915587,0.526399255655354,0.6704462470949152,-1.0289660267865923,0.4541885533004292,0.6852930601205617,0.5980556724837277,0.1410883689834959,0.7394543563937057,0.6125166074341429,0.6446987184638711,0.7126134748273932,3
0,0.6814772246842505,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4731225973643433,0.4583987950344284,0.4809172182481904,0.6035970272909231,0.7128875618610557,-0.9787878396302736,0.4431296941040637,0.352431485872159,0.4791210736951886,0.3263707222270597,0.6574951894516655,0.6743339482599121,0.5391444166135527,0.808468194653434,0.852088877737001,0.7234571807666907,0.7577040389697167,4
0,0.7544336057662062,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6046868242999474,0.575775177805113,-1.011799853364575,0.7200119622685441,0.56003549649499,-1.0392680088417778,0.4943786567933686,0.6326824276501806,0.3440752824617738,0.5119221024005872,0.8551890820236066,0.7710277289082366,0.6833646370164601,0.8272913305713891,0.7542152621681223,0.7626986772204847,0.6609368507477944,3
0,0.7894814989578681,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3826632670185102,0.2563776272902793,0.2305973331645037,0.4893611242443597,0.4865126386678705,0.4041456636181598,0.6914837415792027,0.5304571405135189,-1.0009688007062845,0.5842905240788271,0.8562216585109327,0.6543864825850954,0.6136352334703364,0.7784570128646089,0.8801346423069469,0.9765484670983507,0.8641146444430924,3
0,0.6952041414477163,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6694087501578265,0.5599949589403315,-0.992844603350298,0.5793855322829665,0.6168085073581265,-1.0234752929628073,0.8018701280998504,0.5912560344913386,-0.9641774228316324,0.7124761862345339,0.8631543448657063,0.8343755037029701,0.8379355321679586,0.8183256556354537,0.8121984456727663,0.9248223660693772,0.8315170337061208,3
0,0.715237234207501,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5982257159154103,0.6076445662427153,-1.061512226455639,0.2615878248119448,0.5107055854421522,-1.064943511477345,0.2346170028061596,0.5290153045539823,-0.977508678093111,0.5663820907058734,0.661668395566343,0.8077460962938675,0.5939122170087209,0.7406610283278244,0.7429103945106623,0.7978528706649716,0.6671286401862204,4
0,0.7895040258158398,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4420776797766822,0.1826061223975611,-1.026404013054152,0.5151281155478191,0.390822174001976,0.3393137647485315,0.401656946169341,0.3846913728851392,-0.976880661323496,0.4791574626549951,0.753609946889631,0.6570639114341134,0.5348376539483167,0.552465796498232,0.6819211888615573,0.6496820852207159,0.6202514497022494,4
0,0.7797713384428362,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7739712613172239,0.5803776158195765,-0.9835005392695978,0.7260910914813731,0.5183475277388574,0.2471727158566571,0.6197348990170446,0.4656668955037016,-1.0408558194141142,0.5113860089506962,0.969523628844293,0.7641710612245014,0.7880745952011761,0.7913675906080453,0.7819560576155242,0.7878522505408561,0.6412938747035936,3
0,0.7138928229977524,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327840879733023,0.1272769673287113,-1.01491897031839,0.401145347138328,0.4234251692097902,-1.0159180903988834,0.3255149513338597,0.5228282309975647,0.663568902350629,0.4998822951130773,0.4439992149334098,0.5966972893012379,0.3439646627182557,0.8305715170042643,0.8108243038195863,0.7153378967107917,0.6262471442763405,4
0,0.8338150327083204,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5989850786606227,0.5365908271388606,-0.9666571637060344,0.5262245084411136,0.5012045431413441,0.3752494890431512,0.5204672205832473,0.4514174345601101,-1.032476328283682,0.1690931957243154,0.88913015249485,0.7340012477491729,0.5282216019584823,0.7696735491471095,0.6349590292970461,0.644942962983139,0.5830854540903774,3
